Id;Logradouro;Numero;Complemento;Bairro;Referencia;CEP;Transacao;Preco;Data de Transacao;Tipo de Financiamento;Valor Financiado;Cartório de Registro;Matrícula do Imóvel;Situação do SQL;Área do Terreno (m2);Testada (m);Área Construída (m2);Uso (IPTU);Descrição do uso (IPTU);Padrão (IPTU);ACC (IPTU);ACC (IPTU)
2991;AV DEZENOVE DE JANEIRO;567;AP 154 E VG ;TORRE 2    CONDOMINIO;VARANDAS VILA CARRAO;3449000;1.Compra e venda;450000;05/12/2019;1.Sistema Financeiro de Habitação;270000;9  CARTORIO DE REGISTRO DE IMOVEL;242944;Ativo Predial;6150;0;111;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2012
2992;R PROF JOAO MACHADO;705;AP 72   TORR;;;2927000;1.Compra e venda;355000;05/12/2019;;0;8  CARTORIO DE REGISTRO DE IMOVEL;174968;Ativo Predial;9921;0;111;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2012
2993;R DAS TAINHAS;54;LT 13 QD E;VL GUACURI;;4475070;1.Compra e venda;200000;09/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;218951;Ativo Predial;348;17,5;80;10;RESIDÊNCIA;11;RESIDENCIAL HORIZONTAL ;1996
2994;R BACARIRA;153;;;;3411070;1.Compra e venda;725000;05/12/2019;1.Sistema Financeiro de Habitação;473000;9  CARTORIO DE REGISTRO DE IMOVEL;84957;Ativo Predial;260;8,33;140;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1980
2995;AV ZUMKELLER;919;VG 37 COBERT;1  SS   MANDAQUI;SANT CONT FREE HOME;2420001;5.Excesso de meação ou quinhão na partilha;1016,12;29/08/2019;;0;3  CARTORIO DE REGISTRO DE IMOVEL;69712;Ativo Predial;4543;83,76;21;24;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE USO EXCLUSIVAMENTE RESIDENCIAL (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1991
2996;R DEMETRIO RIBEIRO;546;AP 31;TATUAPE;ED VILLE CHABLIS;3332000;1.Compra e venda;132975;06/12/2019;;0;9  CARTORIO DE REGISTRO DE IMOVEL;283290;Ativo Predial;1130;30;148;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1996
2997;R MARIA PAIS DE BARROS;324;;VL MARARI;SANTO AMARO;4402140;1.Compra e venda;244000;05/12/2019;1.Sistema Financeiro de Habitação;219196,09;11  CARTORIO DE REGISTRO DE IMOVEL;157479;Ativo Predial;130;5,85;150;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1984
2998;AV DO ORATORIO;5198;AP 86 E 1VG;BLOCO C;;3220300;1.Compra e venda;350000;12/12/2019;;0;6  CARTORIO DE REGISTRO DE IMOVEL;219896;Ativo Predial;14509;116,09;118;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2015
2999;R BARAO DE ITAPOA;29;;;;3205000;1.Compra e venda;505000;06/12/2019;;0;6  CARTORIO DE REGISTRO DE IMOVEL;27265;Ativo Predial;293;10;223;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;2001
3000;R MELO ALVES;599;PTO 3;CERQUEIRA CESAR;;1417010;4.Arrematação (em leilão ou hasta pública);2832842,7;07/10/2019;;0;13  CARTORIO DE REGISTRO DE IMOVEL;15722;Ativo Predial;1500;24;530;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);24;RESIDENCIAL VERTICAL;1973
3001;AV ZUMKELLER;919;VG 25 TERREO;DESC    MANDAQUI;SANT.CONT.FREE HOME;2420001;5.Excesso de meação ou quinhão na partilha;959,4;29/08/2019;;0;3  CARTORIO DE REGISTRO DE IMOVEL;69700;Ativo Predial;4543;83,76;24;24;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE USO EXCLUSIVAMENTE RESIDENCIAL (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1991
3002;R HENRIQUE MONTEIRO;90;CJ 2 E VG;;ED MARTINHO P UCHOA;5423912;1.Compra e venda;31451,66;06/12/2019;;0;10  CARTORIO DE REGISTRO DE IMOVEL;92052;Ativo Predial;1188;30;172;30;ESCRITÓRIO/CONSULTÓRIO EM CONDOMÍNIO (UNID AUTÔNOMA EXIGE FRAÇÃO IDEAL);43;COMERCIAL VERTICAL;1982
3003;R DOUTOR LUIS TAVARES DA CUNHA;111;AP 1 BL 2;JD  CASABLANCA;COND VL SAO LUIS;5842050;1.Compra e venda;119069,01;05/12/2019;1.Sistema Financeiro de Habitação;80000;11  CARTORIO DE REGISTRO DE IMOVEL;435521;Ativo Predial;4358;100,5;72;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);21;RESIDENCIAL VERTICAL;2016
3004;R FRANCISCO JOSE VIANA;463;AP 13B;STA ETELVINA IV A;CD MOCOCA;8471533;2.Cessão de direitos relativos a compromisso de compra e venda;50000;10/12/2019;;0;7  CARTORIO DE REGISTRO DE IMOVEL;130839;Ativo Predial;1021;33,64;47;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);20;RESIDENCIAL VERTICAL;2000
3005;AL DOS UAPES;28;APTO 24   2 ;PLANALTO PAULISTA;;4067030;1.Compra e venda;300000;04/12/2019;;0;14  CARTORIO DE REGISTRO DE IMOVEL;160339;Ativo Predial;1125;25;127;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1972
3006;R NAZARE DA MOTA;246;;CIDADE PATRIARCA;;3550030;1.Compra e venda;272806;06/12/2019;;0;16  CARTORIO DE REGISTRO DE IMOVEL;94182;Ativo Predial;215;6;147;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1974
3007;R PASSO DA PATRIA;1308;AP 12;;;5085000;1.Compra e venda;3000000;09/12/2019;;0;10  CARTORIO DE REGISTRO DE IMOVEL;121117;Ativo Predial;1750;26;446;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);24;RESIDENCIAL VERTICAL;2009
3008;R GABRIELE D ANNUNZIO;73;AP 141;CAMPO BELO;ED. CAMAROTTE;4619000;1.Compra e venda;3515000;12/12/2019;;0;15  CARTORIO DE REGISTRO DE IMOVEL;202326;Ativo Predial;3284;65,7;454;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);24;RESIDENCIAL VERTICAL;2009
3009;R ALMIRANTE CALHEIROS;201;AP 103;;ED LA CORUNHA;3066070;1.Compra e venda;290000;06/12/2019;;0;9  CARTORIO DE REGISTRO DE IMOVEL;200201;Ativo Predial;1662;37,25;155;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2005
3010;R ROGERIO GIORGI;172;;VILA CARRAO;;3431000;1.Compra e venda;350000;04/12/2019;1.Sistema Financeiro de Habitação;280000;9  CARTORIO DE REGISTRO DE IMOVEL;28524;Ativo Predial;46;3,15;60;10;RESIDÊNCIA;11;RESIDENCIAL HORIZONTAL ;1967
3011;R VICENTE IORIO;85;VILA IORIO;;;2964070;1.Compra e venda;65000;05/12/2019;;0;8  CARTORIO DE REGISTRO DE IMOVEL;21205;Ativo Predial;120;6;190;10;RESIDÊNCIA;11;RESIDENCIAL HORIZONTAL ;1987
3012;R ISAAC KRASILCHIK;99999;AP 274  T A ;LT 1 QD B;CD BOSQUE JEQUITIBA;5036165;1.Compra e venda;3287933,86;29/11/2019;;0;10  CARTORIO DE REGISTRO DE IMOVEL;142144;Ativo Predial;12117;0;476;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);23;RESIDENCIAL VERTICAL;2015
3013;AV DOUTOR VITAL BRASIL;305;CJ 105;BLOCO 1   VITAL;BRASIL BUS. TOWERS;5503001;1.Compra e venda;422114,38;09/12/2019;;0;18  CARTORIO DE REGISTRO DE IMOVEL;236701;Ativo Predial;4094;84,09;62;30;ESCRITÓRIO/CONSULTÓRIO EM CONDOMÍNIO (UNID AUTÔNOMA EXIGE FRAÇÃO IDEAL);43;COMERCIAL VERTICAL;2015
3014;R JOAO MOURA;2300;AP 93;RES ORIGEM VL MADALENA;;5412004;1.Compra e venda;800000;04/12/2019;1.Sistema Financeiro de Habitação;400000;13  CARTORIO DE REGISTRO DE IMOVEL;101744;Ativo Predial;1750;96;126;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2018
3015;R COQUETA;303;CASA 09;;COND. COQUETA GARDEN;3662010;1.Compra e venda;220000;04/12/2019;2.Minha Casa Minha Vida;98000;12  CARTORIO DE REGISTRO DE IMOVEL;213952;Ativo Predial;400;10;85;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;2018
3016;ES ITAQUERA GUAIANASES;2415;CS  2 18;GUAIANAZES   SP;;8420000;1.Compra e venda;245000;09/12/2019;;0;7  CARTORIO DE REGISTRO DE IMOVEL;29487;Ativo Predial;52932;183,1;91;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1981
3017;R TUIUTI;3030;;TATUAPE;;3307005;1.Compra e venda;350000;06/12/2019;;0;9  CARTORIO DE REGISTRO DE IMOVEL;108398;Ativo Predial;280;5,6;244;14;RESIDÊNCIA E OUTRO USO (PREDOMINÂNCIA RESIDENCIAL);12;RESIDENCIAL HORIZONTAL ;1975
3018;R WASHINGTON LUIS;196;AP 1907;SETIN DOWNTOWN;ESTACAO DA LUZ;1033010;1.Compra e venda;240000;19/11/2019;1.Sistema Financeiro de Habitação;194340;5  CARTORIO DE REGISTRO DE IMOVEL;103688;Ativo Predial;935;25,59;32;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2018
3019;R MARIA HELENA;131;AP 153 E BOX;CJ RES MIRANTE LAPA;BL-C;2914900;1.Compra e venda;193000;05/12/2019;;0;8  CARTORIO DE REGISTRO DE IMOVEL;50850;Ativo Predial;8088;101;108;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1983
3020;AL AFONSO BOCCHIGLIERI;455;;;;4445130;1.Compra e venda;350000;29/11/2019;1.Sistema Financeiro de Habitação;278142,92;11  CARTORIO DE REGISTRO DE IMOVEL;181966;Ativo Predial;172;4;70;10;RESIDÊNCIA;10;RESIDENCIAL HORIZONTAL ;1985
3021;R NECO NUNES;273;;ANTIGO N  10;;2468090;1.Compra e venda;270000;05/12/2019;1.Sistema Financeiro de Habitação;175700;3  CARTORIO DE REGISTRO DE IMOVEL;98241;Ativo Predial;67;3,35;61;10;RESIDÊNCIA;11;RESIDENCIAL HORIZONTAL ;1970
3022;R ROSA GAETA LAZARA;93;AP 41 E 2 VG;E DP BLOCO A   RIGHT;INTERSECTION BROOKLI;4570905;1.Compra e venda;880020,2;06/12/2019;;0;15  CARTORIO DE REGISTRO DE IMOVEL;0;Ativo Predial;2875;118,79;179;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2016
3023;R XAVIER DA SILVA FERRAO;105;109;E;;2808000;1.Compra e venda;335000;05/12/2019;;0;18  CARTORIO DE REGISTRO DE IMOVEL;125986;Ativo Predial;300;10;90;14;RESIDÊNCIA E OUTRO USO (PREDOMINÂNCIA RESIDENCIAL);12;RESIDENCIAL HORIZONTAL ;1977
3024;R COELHO DE CARVALHO;220;AP 211;;;5468020;1.Compra e venda;1200000;29/11/2019;1.Sistema Financeiro de Habitação;600000;10  CARTORIO DE REGISTRO DE IMOVEL;119399;Ativo Predial;3254;64;179;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2008
3025;ES DAS LAGRIMAS;1234;;;;4232000;3.Adjudicação (vinculada a processo de execução ou cobrança de dívida);208801,38;25/11/2019;;0;6  CARTORIO DE REGISTRO DE IMOVEL;70625;Ativo Predial;120;5;130;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1949
3026;AL FRANCA;1277;AP 132 GR 15;CERQUEIRA CESAR;;1422005;1.Compra e venda;1975000;09/12/2019;;0;13  CARTORIO DE REGISTRO DE IMOVEL;70109;Ativo Predial;1008;35;237;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);23;RESIDENCIAL VERTICAL;1967
3027;AV EUCLIDES;597;ANTIGO 1010;;;4326080;1.Compra e venda;144000;06/12/2019;;0;8  CARTORIO DE REGISTRO DE IMOVEL;14753;Ativo Predial;61;6,5;100;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1973
3028;AL LORENA;473;AP 1710 E VA;JD PAULISTA;21 ST CENTURY FLAT;1424003;1.Compra e venda;295000;06/12/2019;;0;4  CARTORIO DE REGISTRO DE IMOVEL;144532;Ativo Predial;1837;26,5;68;85;FLAT DE USO COMERCIAL (SEMELHANTE À HOTEL);43;COMERCIAL VERTICAL;2000
3029;R MAL BARBACENA;1302;AP 201 A E V;RES  MARIA CALLAS;ED.LA TRAVIATA;3333000;1.Compra e venda;2000000;29/11/2019;;0;9  CARTORIO DE REGISTRO DE IMOVEL;255592;Ativo Predial;4734;0;384;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);24;RESIDENCIAL VERTICAL;2014
3030;R PROFESSOR MANOELITO DE ORNELLAS;104;AP 1310;MERCURE S PAULO NACOE;S UNIDAS;4719040;1.Compra e venda;210000;05/12/2019;1.Sistema Financeiro de Habitação;168000;11  CARTORIO DE REGISTRO DE IMOVEL;298126;Ativo Predial;1244;32;59;85;FLAT DE USO COMERCIAL (SEMELHANTE À HOTEL);43;COMERCIAL VERTICAL;2000
3031;R ALVARO LUIS R  DE ASSUMPCAO;102;AP 41;IBIRAPUERA;;4618903;1.Compra e venda;1650000;09/12/2019;;0;15  CARTORIO DE REGISTRO DE IMOVEL;25257;Ativo Predial;2500;50;299;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);23;RESIDENCIAL VERTICAL;1977
3032;AL LORENA;473;AP 1709 E VA;JD PAULISTA;21 ST CENTURY FLAT;1424003;1.Compra e venda;295000;06/12/2019;;0;4  CARTORIO DE REGISTRO DE IMOVEL;144531;Ativo Predial;1837;26,5;68;85;FLAT DE USO COMERCIAL (SEMELHANTE À HOTEL);43;COMERCIAL VERTICAL;2000
3033;R GANDAVO;315;AP 53;VILA CLEMENTINO;;4023001;1.Compra e venda;412000;06/12/2019;;0;1  CARTORIO DE REGISTRO DE IMOVEL;17959;Ativo Predial;1213;20,04;154;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1977
3034;R JOSE EID MALUF;387;AP 43 BL 20;;CJ JD CUPECE;4405901;1.Compra e venda;160000;06/12/2019;1.Sistema Financeiro de Habitação;106000;11  CARTORIO DE REGISTRO DE IMOVEL;190922;Ativo Predial;32000;0;64;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);21;RESIDENCIAL VERTICAL;1984
3035;R REDENTORE GONFIANTINI;16;;;;5351020;1.Compra e venda;170000;27/11/2019;;0;18  CARTORIO DE REGISTRO DE IMOVEL;159929;Ativo Predial;100;9,3;50;31;PRÉDIO DE ESCRITÓRIO OU CONSULTÓRIO, NÃO EM CONDOMÍNIO, COM OU SEM LOJAS;32;COMERCIAL HORIZONTAL;2002
3036;AV JAIME TORRES;921;AP 23 BL B;BLOCO B;ED IRMAOS CONFUORTO;3670000;1.Compra e venda;230000;04/12/2019;1.Sistema Financeiro de Habitação;184000;12  CARTORIO DE REGISTRO DE IMOVEL;216614;Ativo Predial;1795;45;102;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1985
3037;R JESUINO ARRUDA;254;VG;JARDIM PAULISTA;R07/10411;4532919;1.Compra e venda;60000;04/12/2019;;0;4  CARTORIO DE REGISTRO DE IMOVEL;10411;Ativo Predial;1200;20;28;24;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE USO EXCLUSIVAMENTE RESIDENCIAL (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1972
3038;AV DOS OURIVES;980;LOTE C BL01 ;;;4194260;1.Compra e venda;188250;29/11/2019;2.Minha Casa Minha Vida;141805,6;14  CARTORIO DE REGISTRO DE IMOVEL;0;Ativo Predial;17000;134,42;27928;21;PRÉDIO DE APARTAMENTO, NÃO EM CONDOMÍNIO, DE USO EXCLUSIVAMENTE RESIDENCIAL;22;RESIDENCIAL VERTICAL;2021
3039;R JOAO CHRISOSTOMO FILHO;45;;;;3408010;1.Compra e venda;480000;11/12/2019;;0;9  CARTORIO DE REGISTRO DE IMOVEL;310240;Ativo Predial;180;8;114;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1967
3040;R BR DO TRIUNFO;142;AP 13 3VG;ED NUANCES BL A;CD ESP DAS ARTES;4602925;1.Compra e venda;7320;09/10/2019;;0;15  CARTORIO DE REGISTRO DE IMOVEL;191222;Ativo Predial;8717;118,42;278;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);23;RESIDENCIAL VERTICAL;2007
3041;R SOLIDONIO LEITE;990;;VL EMA;;3275000;1.Compra e venda;440000;06/12/2019;1.Sistema Financeiro de Habitação;225000;6  CARTORIO DE REGISTRO DE IMOVEL;82109;Ativo Predial;208;9;135;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1968
3042;R JOEL JORGE DE MELO;384;AP 121 E VAG;COND ED;VILLAGIO DEL SOLE;4128080;1.Compra e venda;700000;12/12/2019;;0;14  CARTORIO DE REGISTRO DE IMOVEL;178837;Ativo Predial;1100;20;142;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1998
3043;R JERONIMA DIAS;257;AP 62;AGUA FRIA;ED COTE D'OR;2407000;1.Compra e venda;420000;06/12/2019;;0;3  CARTORIO DE REGISTRO DE IMOVEL;79666;Ativo Predial;1162;37,9;130;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);23;RESIDENCIAL VERTICAL;1990
3044;R CAPRICHO;973;CS 9 E VG;VL GUSTAVO;RESID ALVORADA VII;2254000;1.Compra e venda;200000;06/12/2019;;0;15  CARTORIO DE REGISTRO DE IMOVEL;249248;Ativo Predial;526;10;59;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;2016
3045;R DIAS DE TOLEDO;288;AP 54;;EDIFICIO MONTPELLIER;4143030;1.Compra e venda;678030;06/12/2019;;0;14  CARTORIO DE REGISTRO DE IMOVEL;226581;Ativo Predial;2475;49,5;132;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2017
3046;R JOEL JORGE DE MELO;384;VAGA 13 SS 1;COND ED;VILLAGIO DEL SOLE;4128080;1.Compra e venda;100000;12/12/2019;;0;14  CARTORIO DE REGISTRO DE IMOVEL;178841;Ativo Predial;1100;20;29;24;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE USO EXCLUSIVAMENTE RESIDENCIAL (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1998
3047;R JERONIMA DIAS;257;VG 09 10 1 S;AGUA FRIA;ED COTE D'OR;2407000;1.Compra e venda;180000;06/12/2019;;0;3  CARTORIO DE REGISTRO DE IMOVEL;79667;Ativo Predial;1162;37,9;76;24;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE USO EXCLUSIVAMENTE RESIDENCIAL (EXIGE FRAÇÃO IDEAL);23;RESIDENCIAL VERTICAL;1990
3048;R MARQ DE ITU;679;APTO 113;VILA BUARQUE;;1223001;1.Compra e venda;230000;06/12/2019;;0;5  CARTORIO DE REGISTRO DE IMOVEL;61395;Ativo Predial;510;12,55;61;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1971
3049;R CAPUTIRA;145;LOJA 3;MIRANDOPOLIS;;4052070;34.Demais sentenças judiciais;133000;17/05/2019;;0;14  CARTORIO DE REGISTRO DE IMOVEL;213601;Ativo Predial;593;32,6;41;41;LOJA EM EDIFÍCIO EM CONDOMÍNIO (UNIDADE AUTÔNOMA EXIGE FRAÇÃO IDEAL);42;COMERCIAL VERTICAL;1968
3050;R BATATAES;30;AP 83 E 1VG;ED YOU JARDIM PAULISTA;;1423010;1.Compra e venda;400000;05/12/2019;;0;4  CARTORIO DE REGISTRO DE IMOVEL;193977;Ativo Predial;874;30,18;76;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2016
3051;R ARIZONA;701;AP 33 2VGS;BLOCO B;;4567002;1.Compra e venda;325595;06/12/2019;;0;15  CARTORIO DE REGISTRO DE IMOVEL;227037;Ativo Predial;2404;67,52;173;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);23;RESIDENCIAL VERTICAL;2013
3052;R SABINO DUARTE;70;;JD AMELIA;;3892000;1.Compra e venda;265000;05/12/2019;1.Sistema Financeiro de Habitação;212000;12  CARTORIO DE REGISTRO DE IMOVEL;101487;Ativo Predial;105;6;130;10;RESIDÊNCIA;11;RESIDENCIAL HORIZONTAL ;1983
3053;R JESUINO ARRUDA;254;APTO 103;;;4532919;1.Compra e venda;630000;04/12/2019;1.Sistema Financeiro de Habitação;552000;4  CARTORIO DE REGISTRO DE IMOVEL;10410;Ativo Predial;1200;20;90;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1972
3054;R SANTA CATARINA;707;AP 21 A TORR;TORRE 2;MIRADA TATUAPE;3086025;1.Compra e venda;404000;29/11/2019;1.Sistema Financeiro de Habitação;311500;9  CARTORIO DE REGISTRO DE IMOVEL;308826;Ativo Predial;4600;58;105;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2018
3055;PC FERNANDO NOBRE;77;;BUTANTA;;5359260;1.Compra e venda;23831;27/11/2019;;0;18  CARTORIO DE REGISTRO DE IMOVEL;62361;Ativo Predial;111;5,6;84;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1975
3056;R MARQ DE ITU;679;SUB SOLO;VILA BUARQUE;;1223001;1.Compra e venda;172943,37;06/12/2019;;0;5  CARTORIO DE REGISTRO DE IMOVEL;26129;Ativo Predial;510;12,55;491;24;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE USO EXCLUSIVAMENTE RESIDENCIAL (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1971
3057;AV AMADOR BUENO DA VEIGA;1230;SALA 114;;SPOT OFFICES PENHA;3636100;4.Arrematação (em leilão ou hasta pública);152994;05/12/2019;;0;12  CARTORIO DE REGISTRO DE IMOVEL;191930;Ativo Predial;2780;58,5;66;30;ESCRITÓRIO/CONSULTÓRIO EM CONDOMÍNIO (UNID AUTÔNOMA EXIGE FRAÇÃO IDEAL);43;COMERCIAL VERTICAL;2014
3058;R MANGUARI;257;AP 54 E VG;CJ RESID TAMANDUATEI;BLOCO B2;2167080;1.Compra e venda;190000;06/12/2019;;0;17  CARTORIO DE REGISTRO DE IMOVEL;28099;Ativo Predial;6739;62,5;61;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);21;RESIDENCIAL VERTICAL;1987
3059;R PROF HERBERT BALDUS;160;;VL SAO FRANCISCO;;5339020;1.Compra e venda;100000;27/11/2019;;0;18  CARTORIO DE REGISTRO DE IMOVEL;99160;Ativo Predial;193;9;132;31;PRÉDIO DE ESCRITÓRIO OU CONSULTÓRIO, NÃO EM CONDOMÍNIO, COM OU SEM LOJAS;32;COMERCIAL HORIZONTAL;1980
3060;AV PARADA PINTO;3420;AP 17 E VG;BLOCO 12;PQ RES VIT REGIA II;2611900;34.Demais sentenças judiciais;86447,5;04/09/2019;;0;3  CARTORIO DE REGISTRO DE IMOVEL;66608;Ativo Predial;63023;0;63;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);21;RESIDENCIAL VERTICAL;1990
3061;R MOISES ALVES DOS SANTOS;221;LT 10E QD 11;JD DAS OLIVEIRAS;;8111510;1.Compra e venda;87035,46;09/12/2019;;0;12  CARTORIO DE REGISTRO DE IMOVEL;126829;Ativo Predial;129;6,25;80;10;RESIDÊNCIA;10;RESIDENCIAL HORIZONTAL ;1999
3062;R LINO COUTINHO;75;AP 141 T3;TORRE 3;DOS JARDINS;4207000;1.Compra e venda;1065000;03/12/2019;1.Sistema Financeiro de Habitação;800000;6  CARTORIO DE REGISTRO DE IMOVEL;180108;Ativo Predial;11142;0;178;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);23;RESIDENCIAL VERTICAL;2008
3063;R PROFESSOR DOUTOR JOSE MARQUES DA CRUZ;235;;;;4707020;1.Compra e venda;4089600;12/12/2019;;0;15  CARTORIO DE REGISTRO DE IMOVEL;17127;Ativo Predial;265;10;219;31;PRÉDIO DE ESCRITÓRIO OU CONSULTÓRIO, NÃO EM CONDOMÍNIO, COM OU SEM LOJAS;12;RESIDENCIAL HORIZONTAL ;1977
3064;AV NSRA DA ASSUNCAO;1483;;RIO PEQUENO;LT 14 E 15 QD 03;5359001;1.Compra e venda;45397;27/11/2019;;0;18  CARTORIO DE REGISTRO DE IMOVEL;72252;Ativo Predial;519;26;24;82;ESTAÇÃO RADIOEMISSORA, DE TELEVISÃO OU EMPRESA JORNALÍSTICA;94;TEMPLO, CLUBE, GINÁSIO OU ESTÁDIOESPORTIVO, MUSEU, HIPÓDROMO, CINEMA,TEATRO, AEROPORTO, ESTAÇÕES, ETC.;2007
3065;AL CAMPINAS;1213;AP 94;E HAMPTON PARK RESIDEN;CE;1404001;1.Compra e venda;295026;10/12/2019;;0;4  CARTORIO DE REGISTRO DE IMOVEL;128516;Ativo Predial;1149;28,01;82;85;FLAT DE USO COMERCIAL (SEMELHANTE À HOTEL);43;COMERCIAL VERTICAL;1997
3066;R JOSE ARZAO;85;AP 121 E 1VG;TORRE 1;RESERVA MORUMBI;5750260;1.Compra e venda;323900;29/11/2019;1.Sistema Financeiro de Habitação;213300;18  CARTORIO DE REGISTRO DE IMOVEL;239619;Ativo Predial;12013;39,66;132;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2016
3067;R AGOSTINHO GOMES;3236;APARTAMENTO ;IPIRANGA;GRITO 175  ED ZIDAN;4206002;1.Compra e venda;300000;29/11/2019;1.Sistema Financeiro de Habitação;190000;6  CARTORIO DE REGISTRO DE IMOVEL;124568;Ativo Predial;168;7;78;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1964
